,customer_id,recency,frequency,monetary_value,R,F,M,rfm_score,RFM_level
2862,3452,3,2,2808.6800000000003,4,1,1,6,Loyal
2863,3453,73,6,6294.04,2,3,3,8,Require Activation
2864,3454,116,5,5561.379999999999,1,2,2,5,Promising
2865,3455,10,6,4674.13,4,3,2,9,Highly potential
2866,3458,109,3,4554.71,1,1,2,4,Needs Attention
2867,3460,56,9,12544.76,2,4,4,10,Highly potential
2868,3461,137,7,8401.21,1,3,4,8,Require Activation
2869,3462,22,5,5392.75,3,2,2,7,Require Activation
2870,3463,58,4,3021.68,2,1,1,4,Needs Attention
2871,3465,73,10,10063.64,2,4,4,10,Highly potential
2872,3466,69,3,2421.71,2,1,1,4,Needs Attention
2873,3467,6,6,8292.41,4,3,4,11,Highly potential
2874,3468,2,6,6837.77,4,3,3,10,Highly potential
2875,3469,39,3,2349.65,3,1,1,5,Promising
2876,3470,3,8,14126.249999999998,4,4,4,12,Highly potential
2877,3471,149,4,4637.4800000000005,1,1,2,4,Needs Attention
2878,3472,6,6,6900.7,4,3,3,10,Highly potential
2879,3474,72,5,4654.08,2,2,2,6,Loyal
2880,3475,4,4,3785.92,4,1,1,6,Loyal
2881,3477,65,7,8317.98,2,3,4,9,Highly potential
2882,3478,30,6,6445.49,3,3,3,9,Highly potential
2883,3481,55,7,4988.41,2,3,2,7,Require Activation
2884,3482,28,8,11842.05,3,4,4,11,Highly potential
2885,3483,118,6,8078.030000000001,1,3,4,8,Require Activation
2886,3484,80,6,8406.81,2,3,4,9,Highly potential
2887,3485,26,3,3163.31,3,1,1,5,Promising
2888,3486,10,4,4722.08,4,1,2,7,Require Activation
2889,3487,11,3,3715.32,4,1,1,6,Loyal
2890,3488,18,2,2167.79,4,1,1,6,Loyal
2891,3489,109,6,8300.150000000001,1,3,4,8,Require Activation
2892,3490,167,5,4739.7,1,2,2,5,Promising
2893,3491,190,4,3151.67,1,1,1,3,Require Activation
2894,3492,81,3,4141.43,2,1,2,5,Promising
2895,3493,94,6,10053.82,1,3,4,8,Require Activation
2896,3494,5,4,5122.709999999999,4,1,2,7,Require Activation
2897,3495,14,7,8626.65,4,3,4,11,Highly potential
2898,3496,257,4,4725.38,1,1,2,4,Needs Attention
2899,3497,53,3,3744.0699999999997,2,1,1,4,Needs Attention
